id,descripcion,tipo,clasificacion,tipo_red,seccion_completa,jurisdiccion,geojson,geom
30072187,CAT - OF,CATOF,C,AT Geografico,CAT Unipolar 350mm2 Pb Yute,GRALSANMARTIN                 ,"{""type"":""LineString"",""coordinates"":[[-58.5272113407777,-34.5798577623419],[-58.5269259925275,-34.5800883909244],[-58.5276076478005,-34.5806333969448],[-58.5275857100196,-34.5807074296727],[-58.5272199811858,-34.5809885030751]]}",0102000020E610000005000000415C45A97B434DC090CB76C7384A41C0B6A8984F72434DC09DE71D56404A41C01836BCA588434DC0F26BF531524A41C07F2FB5ED87434DC0807EFD9E544A41C0D27EC0F17B434DC09D07CED45D4A41C0
30086046,CAT - OF,CATOF,C,AT Geografico,CAT Unipolar 500mm2 Pb Yute,VICENTELOPEZ                  ,"{""type"":""LineString"",""coordinates"":[[-58.4946234906623,-34.5247458388013],[-58.4946405015265,-34.5247274832418],[-58.4946536916741,-34.5247132504048],[-58.4957304874414,-34.5231677434335],[-58.4977501425435,-34.5203037373542],[-58.49779276572,-34.520245331929]]}",0102000020E610000006000000301D92D24F3F4DC0912E24DF2A4341C0B1AA4461503F4DC0F9EA29452A4341C0FA4AEACF503F4DC02222C5CD294341C07098BB18743F4DC03E2F1E29F74241C0DFE6D346B63F4DC021F61750994241C0F97960ACB73F4DC011442766974241C0
30092433,CAT - OF,CATOF,C,AT Geografico,CAT Unipolar 500mm2 Pb,CAPITALFEDERAL                ,"{""type"":""LineString"",""coordinates"":[[-58.4482862022795,-34.5784493307396],[-58.4469619806322,-34.5791019847683],[-58.4467147041278,-34.5792497451899],[-58.4464726820531,-34.579423586679],[-58.4449349179647,-34.5778478358106],[-58.4445824225446,-34.5780303502085],[-58.4442109638092,-34.5776104977258],[-58.4441614998843,-34.5775528195892],[-58.4441341833681,-34.5775702396476]]}",0102000020E610000009000000F004397161394DC0BBF5AEA00A4A41C06EAFD80C36394DC075D08A03204A41C0806F8AF22D394DC04CE70BDB244A41C0DFFC4F0426394DC09DA8558D2A4A41C0DBC09CA0F3384DC07F6FFAEAF64941C04D9AAA13E8384DC0DA1E05E6FC4941C0E40AA5E7DB384DC07BC70A24EF4941C09C12B648DA384DC090EC3340ED4941C0014D9063D9384DC0F13655D2ED4941C0
30092434,CAT - OF,CATOF,C,AT Geografico,CAT Unipolar 500mm2 Pb,CAPITALFEDERAL                ,"{""type"":""LineString"",""coordinates"":[[-58.4482426828828,-34.5783623394444],[-58.4471224001251,-34.578920946202],[-58.4466641827355,-34.579158713424],[-58.4464837779554,-34.579300638396],[-58.4449543393428,-34.5777539579436],[-58.4445929738312,-34.5779480782009],[-58.4442740618308,-34.5775896566756],[-58.4438153552358,-34.5779070550513],[-58.4437426396062,-34.5778313710676],[-58.4438487339866,-34.5777659532222]]}",0102000020E61000000A00000093D3270460394DC06B93F2C6074A41C051EC8A4E3B394DC01B74E1141A4A41C06492BC4A2C394DC0B7AC6ADF214A41C0AC41646126394DC03C3BF885264A41C067D88743F4384DC0494079D7F34941C073512D6CE8384DC05D54DF33FA4941C01803F3F8DD384DC0F6F63675EE4941C0A0190AF1CE384DC05FC9BEDBF84941C07F790E8FCC384DC047ABDC60F64941C0F36B0A09D0384DC06DEA183CF44941C0
30092435,CAT - OF,CATOF,C,AT Geografico,CAT Unipolar 500mm2 Pb Yute,CAPITALFEDERAL                ,"{""type"":""LineString"",""coordinates"":[[-58.4474136782676,-34.5767512415717],[-58.4468707437091,-34.576969424922],[-58.4451533692514,-34.5776615140893],[-58.4446252041357,-34.5774985989014],[-58.443787681714,-34.5780840234411],[-58.4437478102135,-34.5780781119662],[-58.4435382738914,-34.5778729210582],[-58.4435408891139,-34.5778246197301],[-58.4437610968293,-34.577678508374]]}",0102000020E610000009000000A6F8F5D944394DC02C3D14FCD24941C08FE27E0F33394DC07C6A5522DA4941C0C5511DC9FA384DC0F695FFCFF04941C0BC5E8B7AE9384DC038E25D79EB4941C028AAE508CE384DC07F8243A8FE4941C0EC446EBACC384DC0D5B6AC76FE4941C09F71B6DCC5384DC0309868BDF74941C06897A6F2C5384DC044483A28F64941C0360FE329CD384DC0C0888E5EF14941C0
30092436,CAT - OF,CATOF,C,AT Geografico,CAT Unipolar 500mm2 Pb Yute,CAPITALFEDERAL                ,"{""type"":""LineString"",""coordinates"":[[-58.443804915385,-34.5777222308061],[-58.4437111751014,-34.577786871418],[-58.443708432897,-34.5778238798396],[-58.4438295689953,-34.5779474594496],[-58.4438862687094,-34.5779455936666],[-58.4446139020073,-34.5774487148206],[-58.4451388023124,-34.5776084980068],[-58.4452657292591,-34.5775489795603],[-58.4473781961345,-34.5766828100102]]}",0102000020E610000009000000F9B07699CE384DC0FEBD53CDF24941C019F71C87CB384DC0346692EBF44941C044201C70CB384DC01E610522F64941C095EA4568CF384DC03292AE2EFA4941C005A0E743D1384DC02AD5071FFA4941C0F43BBC1BE9384DC0C5A2E8D6E94941C0640EEB4EFA384DC05F6A4413EF4941C04199A877FE384DC06186FD1FED4941C0A6AB50B043394DC0679408BED04941C0
30092437,CAT - XLPE,CATXL,C,AT Geografico,CAT Unipolar 500mm2 Pb PVC,CAPITALFEDERAL                ,"{""type"":""LineString"",""coordinates"":[[-58.4402418609005,-34.5754521857829],[-58.4418228990464,-34.5769998213881],[-58.4428141017275,-34.5773111029163],[-58.443107986169,-34.5776981019132],[-58.4431298714303,-34.5777200042873],[-58.4431701095685,-34.5777286427123],[-58.4432136858312,-34.5777248475914],[-58.4432523949315,-34.5777092276395],[-58.4435858230544,-34.5775036184943]]}",0102000020E610000009000000ED7265D859384DC0BA2CCF6AA84941C0A0031BA78D384DC06C545121DB4941C04C90EA21AE384DC059528954E54941C09B9832C3B7384DC0D856EB02F24941C044D6C87AB8384DC05854A6BAF24941C0AF9453CCB9384DC0B5341D03F34941C075E4DE39BB384DC0ED3E47E3F24941C0590D967EBC384DC090A73F60F24941C06F7E956BC7384DC0986079A3EB4941C0
30092438,CAT - XLPE,CATXL,C,AT Geografico,CAT Unipolar 500mm2 Pb PVC,CAPITALFEDERAL                ,"{""type"":""LineString"",""coordinates"":[[-58.4403278960149,-34.5754346144929],[-58.441875974809,-34.5769447243621],[-58.4428652749773,-34.5772665071442],[-58.44326244961,-34.5777841650323],[-58.4432899376856,-34.5777985671697],[-58.4433228966555,-34.5778008258014],[-58.4433567444012,-34.5778005331345],[-58.4433885098408,-34.577790694535],[-58.4436754073399,-34.5775930066847]]}",0102000020E61000000900000044731CAA5C384DC0E21D69D7A74941C0A75856648F384DC00C5E2153D94941C0E44730CFAF384DC05DA170DEE34941C04F4FEED2BC384DC0EB7ADED4F44941C0B08084B9BD384DC0B4D5AE4DF54941C0045AFFCDBE384DC09535A160F54941C0FED4EEE9BF384DC04EB62C5EF54941C0219866F4C0384DC0007BA40BF54941C03948125BCA384DC0F10D5191EE4941C0
30092439,CAT - OF,CATOF,C,AT Geografico,CAT Unipolar 500mm2 Pb,CAPITALFEDERAL                ,"{""type"":""LineString"",""coordinates"":[[-58.4437172783194,-34.5776347859258],[-58.4435854416058,-34.5777266695377],[-58.4439129593013,-34.5780691582637],[-58.4417042001731,-34.5798262716874]]}",0102000020E610000004000000AD864FBACB384DC0AF4AC9EFEF4941C0DF566268C7384DC085D88FF2F24941C0183CCD23D2384DC0CCC8902BFE4941C0E81F63C389384DC020214DBF374A41C0
30093707,CAT - XLPE,CATXL,C,AT Geografico,CAT Unipolar 400mm2 Pb PVC,SANISIDRO                     ,"{""type"":""LineString"",""coordinates"":[[-58.5184755520739,-34.5009017125008],[-58.5184651921733,-34.5008969033824],[-58.5184565614182,-34.5008928969461],[-58.5184335807458,-34.5008822292111],[-58.5182581823455,-34.5010167947123],[-58.5180494537199,-34.5014507938289],[-58.517646215159,-34.501348744843],[-58.5146588215644,-34.49997240524],[-58.5146967506772,-34.4999196580054],[-58.5147165034004,-34.4998934424634]]}",0102000020E61000000A0000006BF729685D424DC0BFD91C8C1D4041C0DA3F42115D424DC0FE58C5631D4041C006D8DBC85C424DC0599729421D4041C0C13915085C424DC0F6CDACE81C4041C07507BC4856424DC0A2047E51214041C00BB8CA714F424DC02E06248A2F4041C0CE802E3B42424DC0E07E17322C4041C0C49B1B57E0414DC03EB48418FF3F41C00EC24795E1414DC063E10A5EFD3F41C07D68FA3AE2414DC0BE6E2182FC3F41C0
30093708,CAT - OF,CATOF,C,AT Geografico,CAT Unipolar 350mm2 Pb Yute,SANISIDRO                     ,"{""type"":""LineString"",""coordinates"":[[-58.5148911266443,-34.4999746762445],[-58.5148604729665,-34.5000173805536],[-58.51770652896,-34.5013112800723],[-58.5181029775469,-34.5014564890977],[-58.5186248732456,-34.501748544844],[-58.520005269547,-34.5023827960099],[-58.5200243138477,-34.502391546117]]}",0102000020E6100000070000000FF8D2F3E7414DC035A6912BFF3F41C079B2AEF2E6414DC06474CC91004041C08A67213544424DC06383D0F72A4041C01D43C83251424DC05385EAB92F4041C0B4BDC24C62424DC0D975DB4B394041C0E2395D888F424DC0C77757144E4041C0E28C1E2890424DC0012EBE5D4E4041C0
30093709,CAT - OF,CATOF,C,AT Geografico,CAT Unipolar 500mm2 Pb Yute,SANISIDRO                     ,"{""type"":""LineString"",""coordinates"":[[-58.5110476745862,-34.5029803184486],[-58.5115105341806,-34.5022878777971],[-58.5134378630575,-34.4994541684826],[-58.5135089284411,-34.4994341433707],[-58.5145402819843,-34.4999393804118],[-58.5145753109728,-34.4999277568762],[-58.5146111813102,-34.4998777830886],[-58.51463108998,-34.4998537084509]]}",0102000020E610000008000000BA859C026A414DC06122B9A8614041C0B7EE5B2D79414DC069281CF84A4041C0132EF754B8414DC0E9BD3B1DEE3F41C0DFED1AA9BA414DC03A244075ED3F41C076CCB974DC414DC0F76C7C03FE3F41C08AFA919ADD414DC0AB12FBA1FD3F41C014F178C7DE414DC06B2EC5FEFB3F41C0037C7A6EDF414DC0584AD134FB3F41C0
30093710,CAT - OF,CATOF,C,AT Geografico,CAT Unipolar 500mm2 Pb Yute,SANISIDRO                     ,"{""type"":""LineString"",""coordinates"":[[-58.5109897934828,-34.5029514849611],[-58.513393193615,-34.4994096343678],[-58.5135163538456,-34.49937492974],[-58.5145109281835,-34.4998634547214],[-58.5145210594777,-34.4998568726005],[-58.514545676642,-34.4998139743894]]}",0102000020E6100000060000009DCC111D68414DC0F6B0D9B6604041C0594840DEB6414DC06275A7A7EC3F41C02ADD64E7BA414DC076D68784EB3F41C0CFFD7C7EDB414DC0363F9386FB3F41C0ADC779D3DB414DC0FE3F5C4FFB3F41C0DEBCFAA1DC414DC0100B81E7F93F41C0
30093713,CAT - OF,CATOF,C,AT Geografico,CAT Unipolar 500mm2 Pb,SANISIDRO                     ,"{""type"":""LineString"",""coordinates"":[[-58.5148019169037,-34.4999331764091],[-58.5147294225948,-34.5000390227618],[-58.514380885566,-34.5000933523975],[-58.5138570758352,-34.4998688878],[-58.5135970527355,-34.4999055371462],[-58.5133317079459,-34.5003547396972],[-58.5132733481934,-34.5003676652877],[-58.5121935015841,-34.4998804684604],[-58.5120722708603,-34.499801192822],[-58.5101042236244,-34.4989032624917],[-58.509424010045,-34.4985857818867]]}",0102000020E61000000B00000078827A07E5414DC0606E71CFFD3F41C0B12A5AA7E2414DC02EBE5847014041C0C6989C3BD7414DC044BF180F034041C0E6C39311C6414DC0C9B126B4FB3F41C01969588CBD414DC0F49096E7FC3F41C04FD078DAB4414DC0F1B2C59F0B4041C01933EAF0B2414DC07831330C0C4041C08943818E8F414DC025F94B15FC3F41C04D448C958B414DC014D6487CF93F41C05A025F184B414DC08622E60FDC3F41C05C7853CE34414DC017BAADA8D13F41C0
30093714,CAT - OF,CATOF,C,AT Geografico,CAT Unipolar 500mm2 Pb,SANISIDRO                     ,"{""type"":""LineString"",""coordinates"":[[-58.5149727441471,-34.5000126441265],[-58.5149019121413,-34.5001142389858],[-58.5147790619006,-34.5000552611156],[-58.5147590349185,-34.5002520736898],[-58.5138552925634,-34.5016216403454],[-58.5136322753462,-34.5015004880771],[-58.5130359989664,-34.5013590217944],[-58.5123169171181,-34.5010426793128]]}",0102000020E610000008000000BE387BA0EA414DC0120E116A004041C0C0A54C4EE8414DC09C5A4EBE034041C0A8C3C147E4414DC0925790CF014041C0CC25C29FE3414DC07D208C42084041C0D7379E02C6414DC0E51F4E23354041C01364D0B3BE414DC0109C012B314041C09B9DE229AB414DC0AB144D882C4041C0D51ACA9993414DC03EC6A02A224041C0
30093715,CAT - OF,CATOF,C,AT Geografico,CAT Unipolar 500mm2 Pb,SANISIDRO                     ,"{""type"":""LineString"",""coordinates"":[[-58.5151435717319,-34.5000921116216],[-58.5150745690167,-34.5001917819995],[-58.5147762130189,-34.5002819567289],[-58.5138640516714,-34.5016655013199],[-58.513601667704,-34.5015228463945],[-58.5130187842631,-34.5013852655806],[-58.5122414549782,-34.5010450511593]]}",0102000020E6100000070000009EAA7C39F0414DC07D33B004034041C0CA76A6F6ED414DC034B5C848064041C067D6DB2FE4414DC0FF76393D094041C06442184CC6414DC0A2D93C93364041C0D3FA0EB3BD414DC002BB8FE6314041C067527A99AA414DC0B82E73642D4041C0B364C42091414DC0A446863E224041C0
30093716,CAT - OF,CATOF,C,AT Geografico,CAT unipolar 350mm2 Pb,SANISIDRO                     ,"{""type"":""LineString"",""coordinates"":[[-58.5171810469344,-34.5034297603502],[-58.5171609083692,-34.5034199224288],[-58.5167734622447,-34.5032746431488],[-58.5140713301232,-34.5020577524564],[-58.514030560366,-34.5019603516517],[-58.5152780582091,-34.5001458650703],[-58.5152997204587,-34.5001140952095]]}",0102000020E610000007000000E05811FD32424DC0C744EA62704041C0921B225432424DC0437E6310704041C012E4FFA125424DC0789DB24D6B4041C06458DF16CD414DC078C0AD6D434041C04CF5DEC0CB414DC0C81D9F3C404041C0652DA4A1F4414DC075DA9AC7044041C00D815B57F5414DC0BC9819BD034041C0
30093833,CAT - OF,CATOF,C,AT Geografico,CAT Unipolar 500mm2 Pb,CAPITALFEDERAL                ,"{""type"":""LineString"",""coordinates"":[[-58.4501846290467,-34.5523650835981],[-58.4500750859709,-34.5522973780188],[-58.4499935228654,-34.5525881867027],[-58.4498967834365,-34.5525410723937],[-58.4498264135332,-34.5526263043604],[-58.449974151911,-34.5527064312525],[-58.4499249824612,-34.5527666357178]]}",0102000020E6100000070000006A7561A69F394DC0C9C028E6B34641C0A67E770F9C394DC0EE2034AEB14641C02C0F446399394DC09F05AF35BB4641C0BBB7C13796394DC05AD075AAB94641C0498073E993394DC08C117075BC4641C06540C5C098394DC058429715BF4641C07EA94E2497394DC02A5D9F0EC14641C0
30093834,CAT - OF,CATOF,C,AT Geografico,CAT Unipolar 500mm2 Pb,CAPITALFEDERAL                ,"{""type"":""LineString"",""coordinates"":[[-58.4498447029518,-34.5527200481025],[-58.4498753588436,-34.5526891566141],[-58.4497576946299,-34.5526197318662],[-58.4497781761124,-34.552587125147],[-58.4498028822423,-34.5525381322545],[-58.4497535505889,-34.5521155373135],[-58.4497095333478,-34.5520908287635]]}",0102000020E61000000700000076BADF8294394DC0C738D187BF4641C03EC1088495394DC07741AE84BE4641C0A8C7FEA891394DC0B2BE4D3EBC4641C0B56DCE5492394DC03A59C72CBB4641C04F700E2493394DC0BCE9CB91B94641C000853B8691394DC0FD2FD0B8AB4641C0CE36FD1490394DC0F9FA8AE9AA4641C0
30099482,CAT - OF,CATOF,C,AT Geografico,CAT unipolar 350mm2 Pb,LAMATANZA                     ,"{""type"":""LineString"",""coordinates"":[[-58.5307168782832,-34.6938830184802],[-58.5307591746642,-34.6938511040639],[-58.5312198923923,-34.6935851339085],[-58.5316528578069,-34.6932540073474],[-58.531653757392,-34.693203081111],[-58.5299922160809,-34.6917102650775],[-58.5299969273131,-34.691621992183],[-58.5309252867005,-34.6909255434572],[-58.5309421840628,-34.6909122433135]]}",0102000020E610000009000000A8D4D987EE434DC0ACCFA328D15841C0079EA8EAEF434DC0B71FEC1CD05841C0A4677003FF434DC07D90CD65C75841C0838D6A330D444DC062B01C8CBC5841C0AC65F63A0D444DC0DE6DE9E0BA5841C0DA99F1C8D6434DC0586843F6895841C027E576F0D6434DC061CFC611875841C0C67F1B5CF5434DC04E8F8A3F705841C0ED4EDAE9F5434DC0FDB7F8CF6F5841C0
30099483,CAT - OF,CATOF,C,AT Geografico,CAT Unipolar 350mm2 Pb Yute,LAMATANZA                     ,"{""type"":""LineString"",""coordinates"":[[-58.5307683792549,-34.6939206247938],[-58.5308141721071,-34.6938815432508],[-58.5313996063024,-34.6936888340711],[-58.5319999690698,-34.6932164295662],[-58.5300506618954,-34.6914524831029],[-58.5300516944347,-34.6913940900172],[-58.5301726752558,-34.6913031001256],[-58.5301888104644,-34.6912909647873]]}",0102000020E6100000080000004E53DF37F0434DC02CC11A64D25841C00ABA02B8F1434DC0B2C7431CD15841C08716FDE604444DC0CCF7B3CBCA5841C05650329318444DC0B904E350BB5841C02E0839B3D8434DC022D5D483815841C0B064E2BBD8434DC0C1A2FE997F5841C075BABEB2DC434DC0D354B79E7C5841C02AD3183ADD434DC00AE4EA387C5841C0
30099484,CAT - OF,CATOF,C,AT Geografico,CAT Unipolar 500mm2 Pb,LAMATANZA                     ,"{""type"":""LineString"",""coordinates"":[[-58.530574012502,-34.6941879322117],[-58.5306046255907,-34.6941547333392],[-58.5308687533771,-34.6943611752035],[-58.5305337939078,-34.6946023743071],[-58.5305769757724,-34.6946414942424],[-58.531087060046,-34.6942650442156],[-58.5348184616997,-34.6965539184916],[-58.5348437473136,-34.6965676932402]]}",0102000020E610000008000000E1E667D9E9434DC04B107126DB5841C0570235DAEA434DC01B07F30FDA5841C0861CDF81F3434DC0408EB5D3E05841C0E3200788E8434DC0B7AF08BBE85841C0F97943F2E9434DC0A11B3203EA5841C0FC1C29A9FA434DC0B9D44DADDD5841C009266DEE74444DC039E9C5AD285941C0469789C275444DC054F55221295941C0
30099485,CAT - OF,CATOF,C,AT Geografico,CAT Unipolar 500mm2 Pb,LAMATANZA                     ,"{""type"":""LineString"",""coordinates"":[[-58.5348913617991,-34.6965154421214],[-58.5310963123175,-34.6941800244126],[-58.530907741401,-34.694324724101],[-58.5303328160605,-34.6938983247925],[-58.5303000668702,-34.6939295564209],[-58.530265006909,-34.6939622935045]]}",0102000020E61000000600000084EBF45177444DC00589026B275941C00637C6F6FA434DC0B8311BE4DA5841C05341EDC8F4434DC0B468EFA1DF5841C0D57C1AF2E1434DC0D5DD09A9D15841C0142362DFE0434DC01C4707AFD25841C0917147B9DF434DC025A1A5C1D35841C0
30135850,CAT - OF,CATOF,C,AT Geografico,CAT unipolar 350mm2 Pb,MORON                         ,"{""type"":""LineString"",""coordinates"":[[-58.6228743745686,-34.6426860650942],[-58.6228736377274,-34.6425792862218],[-58.6224787256319,-34.6422395834735],[-58.6205795614976,-34.6404300571636],[-58.6192262437246,-34.6393090183925],[-58.6192108399555,-34.6392962582195]]}",0102000020E610000006000000ED24F658BA4F4DC05A967789435241C037CAC752BA4F4DC070B4BD09405241C0BF850462AD4F4DC0949B1BE8345241C05E99AC266F4F4DC04B72B39CF95141C09ACF38CE424F4DC04C04BFE0D45141C0FE77014D424F4DC006C1B475D45141C0
30157153,CAT - OF,CATOF,C,AT Geografico,CAT unipolar 350mm2 Pb,HURLINGHAM                    ,"{""type"":""LineString"",""coordinates"":[[-58.6258166167775,-34.5883246401191],[-58.6255949582807,-34.5881246192764],[-58.6251686081675,-34.5878853286527],[-58.6231466586331,-34.5879813641609],[-58.6225637099936,-34.5880390584687],[-58.6191409226941,-34.5881599638695]]}",0102000020E6100000060000002C2D47C21A504DC00B5FC8384E4B41C0DC2DDF7E13504DC0E5E1E2AA474B41C05648638605504DC0412E92D33F4B41C069B80B45C34F4DC03BDD2CF9424B41C0A40CEB2AB04F4DC0687226DD444B41C0094B7F02404F4DC06FD160D3484B41C0
30157154,CAT - OF,CATOF,C,AT Geografico,CAT unipolar 350mm2 Pb,3DEFEBRERO                    ,"{""type"":""LineString"",""coordinates"":[[-58.6137710473748,-34.5883751671179],[-58.60853742339,-34.5885885973552],[-58.6084521181382,-34.5885923562426],[-58.6083218078192,-34.5885787856236],[-58.6082364134202,-34.5885780442768],[-58.6081596293541,-34.5885817319548],[-58.6080716360927,-34.5886022648415],[-58.6079024726874,-34.5886327618602],[-58.6078349308104,-34.5886281509218],[-58.6077674597994,-34.5886130961941],[-58.6076011085068,-34.5885552301548],[-58.6075248590647,-34.5885338016595],[-58.6074493544311,-34.5885286034801],[-58.607385939682,-34.5885277703974],[-58.6072110060387,-34.5885308754355],[-58.6069349727724,-34.5885418101204]]}",0102000020E6100000100000006EDAB70C904E4DC06546A2E04F4B41C00FEDE58DE44D4DC0383804DF564B41C0F54A4EC2E14D4DC06E5E8CFE564B41C07D032F7DDD4D4DC0B8AFB58C564B41C01DF0D7B0DA4D4DC003A87D86564B41C06469BB2CD84D4DC06BE26CA5564B41C05352974AD54D4DC041ECAA51574B41C0C7AC8BBFCF4D4DC09AC57E51584B41C03F99F688CD4D4DC063DBD02A584B41C0ABB4F952CB4D4DC0541387AC574B41C06D0685DFC54D4DC0CDB31CC7554B41C05498E45FC34D4DC0E95B5B13554B41C0FFA083E6C04D4DC0955AC0E7544B41C0057E8DD2BE4D4DC08052C3E0544B41C0955A1A17B94D4DC04257CFFA544B41C0926D910BB04D4DC0D6658956554B41C0
30157155,CAT - OF,CATOF,C,AT Geografico,CAT unipolar 350mm2 Pb,HURLINGHAM                    ,"{""type"":""LineString"",""coordinates"":[[-58.6257710721537,-34.5883589749208],[-58.6255685894857,-34.5881645826135],[-58.6251524445848,-34.587932121266],[-58.6231559483621,-34.5880328136401],[-58.6225524534924,-34.5880976095131],[-58.6191444530244,-34.5882106029016]]}",0102000020E61000000600000071D7384419504DC0E2CBCD584F4B41C0789FACA112504DC0CC7E1FFA484B41C0C840CCFE04504DC07F8D185C414B41C0F442F992C34F4DC095C7C3A8444B41C0AFE57DCCAF4F4DC076DB4FC8464B41C0A69E1C20404F4DC0BA4F2B7C4A4B41C0
30157156,CAT - OF,CATOF,C,AT Geografico,CAT unipolar 350mm2 Pb,3DEFEBRERO                    ,"{""type"":""LineString"",""coordinates"":[[-58.6137747808204,-34.5884244890508],[-58.6115893733806,-34.5885070762123],[-58.608477926668,-34.5886245129196],[-58.6083485558676,-34.5886167176826],[-58.6083095694713,-34.5886137919061],[-58.6081941123085,-34.5886205565059],[-58.6081475134615,-34.5886229992402],[-58.6080694149592,-34.5886410551806],[-58.6079805522964,-34.5886561041819],[-58.6079340466131,-34.588662114799],[-58.6078551535687,-34.5886623424762],[-58.6077471556231,-34.5886457386009],[-58.607598096094,-34.5886004540403],[-58.6075257187444,-34.5885838804118],[-58.6074584129678,-34.5885751501078],[-58.6073463136801,-34.5885722744165],[-58.6072789705967,-34.5885747022041],[-58.6071370887168,-34.5885810510088],[-58.6069387128382,-34.5885942690372]]}",0102000020E610000013000000DD5D092C904E4DC0BA51607E514B41C018A0828F484E4DC0ECE52A33544B41C046B0CD9AE24D4DC0854E4C0C584B41C09702905DDE4D4DC0AF29E8CA574B41C08B5C8516DD4D4DC0111B5DB2574B41C008FEFE4DD94D4DC020F91BEB574B41C0FEBA18C7D74D4DC084B499FF574B41C04B79F537D54D4DC0B58A1097584B41C0C65B864ED24D4DC0A6064E15594B41C0042A68C8D04D4DC05ABAB947594B41C02AA49A32CE4D4DC039A9A249594B41C0ABD1A6A8CA4D4DC03A1C5ABE584B41C0F6EA3FC6C54D4DC0C8417A42574B41C038BE1A67C34D4DC025A972B7564B41C037B08032C14D4DC0C479366E564B41C0164D2586BD4D4DC0C5F91656564B41C07A213B51BB4D4DC01F9C746A564B41C01C1D0AABB64D4DC06490B69F564B41C08228F12AB04D4DC05710980E574B41C0
30157157,CAT - OF,CATOF,C,AT Geografico,CAT unipolar 350mm2 Pb,3DEFEBRERO                    ,"{""type"":""LineString"",""coordinates"":[[-58.6069387128382,-34.5885942690372],[-58.6067899208543,-34.5885992268766],[-58.60655000704,-34.5886081093235],[-58.6056305725619,-34.5886383684519],[-58.6049355884956,-34.5886612520488],[-58.6047550583568,-34.5886391838962],[-58.6046387235376,-34.5886266181079],[-58.6033122818996,-34.5886816148788],[-58.6021059441132,-34.5887313106386],[-58.5998915122428,-34.5888105797962]]}",0102000020E61000000A0000008228F12AB04D4DC05710980E574B41C047CEC84AAB4D4DC061F12E38574B41C011D03D6EA34D4DC03CDAB182574B41C03D4E774D854D4DC001D68680584B41C03A6384876E4D4DC066FC7C40594B41C0D9DD1E9D684D4DC038FD5D87584B41C0A1BE3BCD644D4DC0092AF51D584B41C053043C56394D4DC092D44DEB594B41C0C258BDCE114D4DC077A92E8C5B4B41C0881DBD3EC94C4DC0C0E123255E4B41C0
30157158,CAT - OF,CATOF,C,AT Geografico,CAT unipolar 350mm2 Pb,3DEFEBRERO                    ,"{""type"":""LineString"",""coordinates"":[[-58.5998915122428,-34.5888105797962],[-58.5984969544101,-34.5888792269169],[-58.5965875991768,-34.588953836105],[-58.594152389808,-34.5890495591271],[-58.5941179189696,-34.5890411363722],[-58.5938777364321,-34.5885939980779],[-58.5937475984718,-34.5884175497705],[-58.5937325987762,-34.5884059046613]]}",0102000020E610000008000000881DBD3EC94C4DC0C0E123255E4B41C035F9568C9B4C4DC07373FE64604B41C0EDD481FB5C4C4DC05F76DCD6624B41C066887D2F0D4C4DC04816D8F9654B41C097F8530E0C4C4DC0D15B30B3654B41C035E6872F044C4DC0EE2E520C574B41C0E8C1DAEBFF4B4DC014542A44514B41C00B28076EFF4B4DC09AA57AE2504B41C0
30157160,CAT - OF,CATOF,C,AT Geografico,CAT unipolar 350mm2 Pb,HURLINGHAM                    ,"{""type"":""LineString"",""coordinates"":[[-58.6191409226941,-34.5881599638695],[-58.6191309862903,-34.5881603808991],[-58.6137710473748,-34.5883751671179]]}",0102000020E610000003000000094B7F02404F4DC06FD160D3484B41C04C0725AF3F4F4DC0D761E0D6484B41C06EDAB70C904E4DC06546A2E04F4B41C0
30157162,CAT - OF,CATOF,C,AT Geografico,CAT unipolar 350mm2 Pb,HURLINGHAM                    ,"{""type"":""LineString"",""coordinates"":[[-58.6191444530244,-34.5882106029016],[-58.6171128338277,-34.5882920598652],[-58.6137747808204,-34.5884244890508]]}",0102000020E610000003000000A69E1C20404F4DC0BA4F2B7C4A4B41C0AD9DA78DFD4E4DC006CF7A274D4B41C0DD5D092C904E4DC0BA51607E514B41C0
30169733,CAT - OF,CATOF,C,AT Geografico,CAT Unipolar 500mm2 Pb,HURLINGHAM                    ,"{""type"":""LineString"",""coordinates"":[[-58.6714215288819,-34.5945498554726],[-58.6714839553541,-34.5946094909618],[-58.6714831223388,-34.5946583862508],[-58.6712749274533,-34.5948106692075],[-58.6712568183271,-34.594886703301],[-58.671284725579,-34.594946622688],[-58.6713576025084,-34.5950144836674],[-58.6718562774611,-34.5954098374095],[-58.6718556356263,-34.5954664447525],[-58.6709843149775,-34.5961982184985],[-58.6709907312289,-34.5962748829287],[-58.671216714474,-34.59645053615],[-58.6712723694222,-34.596459355014]]}",0102000020E61000000D0000006B300224F1554DC0538CAC351A4C41C06F04AE2FF3554DC036C9EE291C4C41C06E21B128F3554DC09E9E18C41D4C41C0AD043A56EC554DC06FC789C1224C41C04EF750BEEB554DC066C05B3F254C41C046556BA8EC554DC0C0A7FF35274C41C0E758C10BEF554DC0BCFF416F294C41C066A7F162FF554DC0F5B1B963364C41C0FC528F5DFF554DC0EC09953E384C41C0877A64D0E2554DC03A312539504C41C00F463706E3554DC071CD40BC524C41C0E898E66DEA554DC01939BD7D584C41C03FB0C440EC554DC0D596B7C7584C41C0
