id,descripcion,tipo,clasificacion,tipo_red,seccion_completa,jurisdiccion,geojson,geom
29453182,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,MALVINASARGENTINAS            ,"{""type"":""LineString"",""coordinates"":[[-58.7252092465386,-34.5066193238589],[-58.7247677279638,-34.5071820587453]]}",0102000020E610000002000000F55116A8D35C4DC06FBFE9E6D84041C07D665C30C55C4DC0E5B67957EB4041C0
29453183,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,MALVINASARGENTINAS            ,"{""type"":""LineString"",""coordinates"":[[-58.7250479845305,-34.5077811956301],[-58.7258243200446,-34.5081178639822]]}",0102000020E61000000200000070CB525FCE5C4DC0A36066F9FE4041C0CC9DB2CFE75C4DC0922894010A4141C0
29453184,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,MALVINASARGENTINAS            ,"{""type"":""LineString"",""coordinates"":[[-58.7241063333844,-34.5073689948982],[-58.7243142158258,-34.5074596826036]]}",0102000020E6100000020000002E5B2E84AF5C4DC0D10B9C77F14041C0F27F0654B65C4DC017695A70F44041C0
29453185,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,MALVINASARGENTINAS            ,"{""type"":""LineString"",""coordinates"":[[-58.7243142158258,-34.5074596826036],[-58.7250479845305,-34.5077811956301]]}",0102000020E610000002000000F27F0654B65C4DC017695A70F44041C070CB525FCE5C4DC0A36066F9FE4041C0
29453186,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,MALVINASARGENTINAS            ,"{""type"":""LineString"",""coordinates"":[[-58.7247677279638,-34.5071820587453],[-58.7243142158258,-34.5074596826036]]}",0102000020E6100000020000007D665C30C55C4DC0E5B67957EB4041C0F27F0654B65C4DC017695A70F44041C0
29453187,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,MALVINASARGENTINAS            ,"{""type"":""LineString"",""coordinates"":[[-58.7243142158258,-34.5074596826036],[-58.7241813915518,-34.5076336906083]]}",0102000020E610000002000000F27F0654B65C4DC017695A70F44041C01A8BD0F9B15C4DC059C10924FA4041C0
29453363,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,PILAR                         ,"{""type"":""LineString"",""coordinates"":[[-58.8365155690931,-34.3931547495762],[-58.8369954589948,-34.3925614958833],[-58.8369311107412,-34.3925285628638]]}",0102000020E610000003000000BCEC31F1126B4DC033D913E5523241C039A4CDAA226B4DC06E3E81743F3241C0B5D1028F206B4DC07D1F3E603E3241C0
29457170,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,MALVINASARGENTINAS            ,"{""type"":""LineString"",""coordinates"":[[-58.7488021573674,-34.4762437817216],[-58.7490367468907,-34.4763638734873]]}",0102000020E6100000020000009988C4BFD85F4DC078B5658EF53C41C0E4B2A56FE05F4DC0D3CFCC7DF93C41C0
29457171,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,MALVINASARGENTINAS            ,"{""type"":""LineString"",""coordinates"":[[-58.7489397883082,-34.4748775894403],[-58.7499506732302,-34.4742031412149]]}",0102000020E6100000020000007BBA4C42DD5F4DC0ED1FF2C9C83C41C082913762FE5F4DC0D49643B0B23C41C0
29457172,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,MALVINASARGENTINAS            ,"{""type"":""LineString"",""coordinates"":[[-58.7486327097983,-34.4756770749572],[-58.748984565852,-34.4749518370709],[-58.7489397883082,-34.4748775894403]]}",0102000020E6100000030000005AA65632D35F4DC0F13284FCE23C41C082C5EBB9DE5F4DC08AB2C738CB3C41C07BBA4C42DD5F4DC0ED1FF2C9C83C41C0
29471259,LAT,LAT,C,AT Geografico,LAT ASCR 150/25mm2,PILAR                         ,"{""type"":""LineString"",""coordinates"":[[-58.9553248304614,-34.4169707192907],[-58.9553428920574,-34.4169089732716],[-58.9554511217488,-34.416721983074],[-58.9554959893727,-34.4167177941699]]}",0102000020E610000004000000BAF18315487A4DC01B5FE94B5F3541C027ED06AD487A4DC022CEF2455D3541C0366BEC384C7A4DC0DA695C25573541C056E84CB14D7A4DC07ACF3802573541C0
29471260,LAT,LAT,C,AT Geografico,LAT ASCR 150/25mm2,PILAR                         ,"{""type"":""LineString"",""coordinates"":[[-58.9554988066816,-34.4167582883727],[-58.9554859645623,-34.4167602196347],[-58.9554175071865,-34.4169354110756],[-58.9554044956251,-34.4169997190847]]}",0102000020E6100000040000004608EFC84D7A4DC0E772E955583541C07ECA345D4D7A4DC066CD1C66583541C02BB2F11E4B7A4DC09E8EB9235E3541C0A494CBB14A7A4DC077F42D3F603541C0
29471261,LAT,LAT,C,AT Geografico,LAT ASCR 150/25mm2,PILAR                         ,"{""type"":""LineString"",""coordinates"":[[-58.8385763182872,-34.3951285488577],[-58.83733052816,-34.3926173486446],[-58.837313738872,-34.3926080355468]]}",0102000020E6100000030000002B1F0378566B4DC0AA878192933241C0E43191A52D6B4DC0A8220849413241C02D79BA182D6B4DC00569E8FA403241C0
29471262,LAT,LAT,C,AT Geografico,LAT ASCR 150/25mm2,PILAR                         ,"{""type"":""LineString"",""coordinates"":[[-58.8384893545967,-34.3951268859529],[-58.8372917807353,-34.3926635044665],[-58.8372750493287,-34.3926548954684]]}",0102000020E610000003000000B704829E536B4DC00B788E84933241C0DDBB87602C6B4DC01F0237CC423241C0D14F2DD42B6B4DC05553FF83423241C0
29471263,LAT,LAT,C,AT Geografico,LAT ASCR 150/25mm2,PILAR                         ,"{""type"":""LineString"",""coordinates"":[[-58.8383640137298,-34.3968600281652],[-58.8384893545967,-34.3951268859529]]}",0102000020E610000002000000708E12834F6B4DC09107354FCC3241C0B704829E536B4DC00B788E84933241C0
29471264,LAT,LAT,C,AT Geografico,LAT ASCR 150/25mm2,PILAR                         ,"{""type"":""LineString"",""coordinates"":[[-58.8384508238906,-34.3968646445931],[-58.8385763182872,-34.3951285488577]]}",0102000020E6100000020000000CF5495B526B4DC0A6BBEE75CC3241C02B1F0378566B4DC0AA878192933241C0
29471265,LAT,LAT,C,AT Geografico,LAT ASCR 150/25mm2,PILAR                         ,"{""type"":""LineString"",""coordinates"":[[-58.8381961617424,-34.3985624167958],[-58.8383640137298,-34.3968600281652]]}",0102000020E610000002000000842807034A6B4DC0C5C6E017043341C0708E12834F6B4DC09107354FCC3241C0
29471266,LAT,LAT,C,AT Geografico,LAT ASCR 150/25mm2,PILAR                         ,"{""type"":""LineString"",""coordinates"":[[-58.8382829736462,-34.3985670333772],[-58.8384508238906,-34.3968646445931]]}",0102000020E6100000020000004C4D42DB4C6B4DC03ACF9A3E043341C00CF5495B526B4DC0A6BBEE75CC3241C0
29471267,LAT,LAT,C,AT Geografico,LAT ASCR 150/25mm2,PILAR                         ,"{""type"":""LineString"",""coordinates"":[[-58.8380925012642,-34.4002156833917],[-58.8381961617424,-34.3985624167958]]}",0102000020E610000002000000F2F9759D466B4DC0C6C17B443A3341C0842807034A6B4DC0C5C6E017043341C0
29471268,LAT,LAT,C,AT Geografico,LAT ASCR 150/25mm2,PILAR                         ,"{""type"":""LineString"",""coordinates"":[[-58.8381792774422,-34.4002207605219],[-58.8382829736462,-34.3985670333772]]}",0102000020E61000000200000051666475496B4DC092CF126F3A3341C04C4D42DB4C6B4DC03ACF9A3E043341C0
29471269,LAT,LAT,C,AT Geografico,LAT ASCR 150/25mm2,PILAR                         ,"{""type"":""LineString"",""coordinates"":[[-58.8380150949558,-34.4019130718909],[-58.8380925012642,-34.4002156833917]]}",0102000020E610000002000000D7312114446B4DC09DCD35E3713341C0F2F9759D466B4DC0C6C17B443A3341C0
29471270,LAT,LAT,C,AT Geografico,LAT ASCR 150/25mm2,PILAR                         ,"{""type"":""LineString"",""coordinates"":[[-58.8381018728772,-34.4019181491101],[-58.8381792774422,-34.4002207605219]]}",0102000020E610000002000000AE5C13EC466B4DC0640CCD0D723341C051666475496B4DC092CF126F3A3341C0
29471271,LAT,LAT,C,AT Geografico,LAT ASCR 150/25mm2,PILAR                         ,"{""type"":""LineString"",""coordinates"":[[-58.8379250709113,-34.4037385520457],[-58.8380150949558,-34.4019130718909]]}",0102000020E6100000020000000708F420416B4DC0D59572B4AD3341C0D7312114446B4DC09DCD35E3713341C0
29471272,LAT,LAT,C,AT Geografico,LAT ASCR 150/25mm2,PILAR                         ,"{""type"":""LineString"",""coordinates"":[[-58.8380118507075,-34.4037436293655],[-58.8381018728772,-34.4019181491101]]}",0102000020E6100000020000007739EAF8436B4DC0ED0B0ADFAD3341C0AE5C13EC466B4DC0640CCD0D723341C0
29471273,LAT,LAT,C,AT Geografico,LAT ASCR 150/25mm2,PILAR                         ,"{""type"":""LineString"",""coordinates"":[[-58.8378404719605,-34.4053722064982],[-58.8379250709113,-34.4037385520457]]}",0102000020E610000002000000EE2A495B3E6B4DC0F9CE883CE33341C00708F420416B4DC0D59572B4AD3341C0
29471274,LAT,LAT,C,AT Geografico,LAT ASCR 150/25mm2,PILAR                         ,"{""type"":""LineString"",""coordinates"":[[-58.8379273505467,-34.4053759740505],[-58.8380118507075,-34.4037436293655]]}",0102000020E610000002000000D0821334416B4DC0C090235CE33341C07739EAF8436B4DC0ED0B0ADFAD3341C0
29471275,LAT,LAT,C,AT Geografico,LAT ASCR 150/25mm2,PILAR                         ,"{""type"":""LineString"",""coordinates"":[[-58.8377620318044,-34.4070454110532],[-58.8378404719605,-34.4053722064982]]}",0102000020E610000002000000173748C93B6B4DC0EF3A64101A3441C0EE2A495B3E6B4DC0F9CE883CE33341C0
29471276,LAT,LAT,C,AT Geografico,LAT ASCR 150/25mm2,PILAR                         ,"{""type"":""LineString"",""coordinates"":[[-58.83784900821,-34.4070470603042],[-58.8379273505467,-34.4053759740505]]}",0102000020E610000002000000C59FE4A23E6B4DC042F8391E1A3441C0D0821334416B4DC0C090235CE33341C0
29471277,LAT,LAT,C,AT Geografico,LAT ASCR 150/25mm2,PILAR                         ,"{""type"":""LineString"",""coordinates"":[[-58.8376703630684,-34.4089026024304],[-58.8377620318044,-34.4070454110532]]}",0102000020E610000002000000881A4FC8386B4DC00758A4EB563441C0173748C93B6B4DC0EF3A64101A3441C0
29471278,LAT,LAT,C,AT Geografico,LAT ASCR 150/25mm2,PILAR                         ,"{""type"":""LineString"",""coordinates"":[[-58.8377573584165,-34.4089034298866],[-58.83784900821,-34.4070470603042]]}",0102000020E610000002000000EC3014A23B6B4DC0E34A95F2563441C0C59FE4A23E6B4DC042F8391E1A3441C0
29471279,LAT,LAT,C,AT Geografico,LAT ASCR 150/25mm2,PILAR                         ,"{""type"":""LineString"",""coordinates"":[[-58.837593538855,-34.4107439469307],[-58.8376703630684,-34.4089026024304]]}",0102000020E6100000020000008A5CDC43366B4DC0708CF541933441C0881A4FC8386B4DC00758A4EB563441C0
29471280,LAT,LAT,C,AT Geografico,LAT ASCR 150/25mm2,PILAR                         ,"{""type"":""LineString"",""coordinates"":[[-58.837680525673,-34.4107453368554],[-58.8377573584165,-34.4089034298866]]}",0102000020E61000000200000080218F1D396B4DC0A2639E4D933441C0EC3014A23B6B4DC0E34A95F2563441C0
29471281,LAT,LAT,C,AT Geografico,LAT ASCR 150/25mm2,PILAR                         ,"{""type"":""LineString"",""coordinates"":[[-58.8375061439461,-34.4124839352247],[-58.837593538855,-34.4107439469307]]}",0102000020E6100000020000004539BD66336B4DC033F50946CC3441C08A5CDC43366B4DC0708CF541933441C0
29471282,LAT,LAT,C,AT Geografico,LAT ASCR 150/25mm2,PILAR                         ,"{""type"":""LineString"",""coordinates"":[[-58.8375930698676,-34.4124870045032],[-58.837680525673,-34.4107453368554]]}",0102000020E6100000020000000338ED3F366B4DC0E12EC95FCC3441C080218F1D396B4DC0A2639E4D933441C0
29471283,LAT,LAT,C,AT Geografico,LAT ASCR 150/25mm2,PILAR                         ,"{""type"":""LineString"",""coordinates"":[[-58.8374130877486,-34.4142948394942],[-58.8375061439461,-34.4124839352247]]}",0102000020E610000002000000B58F205A306B4DC0BD43019D073541C04539BD66336B4DC033F50946CC3441C0
29471284,LAT,LAT,C,AT Geografico,LAT ASCR 150/25mm2,PILAR                         ,"{""type"":""LineString"",""coordinates"":[[-58.837500015537,-34.414297908876],[-58.8375930698676,-34.4124870045032]]}",0102000020E610000002000000BC905433336B4DC036B6C0B6073541C00338ED3F366B4DC0E12EC95FCC3441C0
29471285,LAT,LAT,C,AT Geografico,LAT ASCR 150/25mm2,PILAR                         ,"{""type"":""LineString"",""coordinates"":[[-58.83735889421,-34.4153494170904],[-58.8374130877486,-34.4142948394942]]}",0102000020E610000002000000CCD284932E6B4DC06F68712B2A3541C0B58F205A306B4DC0BD43019D073541C0
29471286,LAT,LAT,C,AT Geografico,LAT ASCR 150/25mm2,PILAR                         ,"{""type"":""LineString"",""coordinates"":[[-58.8374458230856,-34.4153524865323],[-58.837500015537,-34.414297908876]]}",0102000020E6100000020000008429BB6C316B4DC0F9FB30452A3541C0BC905433336B4DC036B6C0B6073541C0
29471287,LAT,LAT,C,AT Geografico,LAT ASCR 150/25mm2,PILAR                         ,"{""type"":""LineString"",""coordinates"":[[-58.8373113177677,-34.4164152517833],[-58.83735889421,-34.4153494170904]]}",0102000020E610000002000000FF306B042D6B4DC07FFB4F184D3541C0CCD284932E6B4DC06F68712B2A3541C0
29471288,LAT,LAT,C,AT Geografico,LAT ASCR 150/25mm2,PILAR                         ,"{""type"":""LineString"",""coordinates"":[[-58.8373982557082,-34.4164181622594],[-58.8374458230856,-34.4153524865323]]}",0102000020E6100000020000003EFFB4DD2F6B4DC0AF2EBA304D3541C08429BB6C316B4DC0F9FB30452A3541C0
29471289,LAT,LAT,C,AT Geografico,LAT ASCR 150/25mm2,PILAR                         ,"{""type"":""LineString"",""coordinates"":[[-58.838368302343,-34.4179353510682],[-58.8373982557082,-34.4164181622594]]}",0102000020E61000000200000078480CA74F6B4DC00B57D4E77E3541C03EFFB4DD2F6B4DC0AF2EBA304D3541C0
29471290,LAT,LAT,C,AT Geografico,LAT ASCR 150/25mm2,PILAR                         ,"{""type"":""LineString"",""coordinates"":[[-58.8382936340462,-34.4179723705258],[-58.8373113177677,-34.4164152517833]]}",0102000020E6100000020000002E56AF344D6B4DC021055F1E803541C0FF306B042D6B4DC07FFB4F184D3541C0
29471291,LAT,LAT,C,AT Geografico,LAT ASCR 150/25mm2,PILAR                         ,"{""type"":""LineString"",""coordinates"":[[-58.8394353361691,-34.4194133614035],[-58.838368302343,-34.4179353510682]]}",0102000020E61000000200000004FAF99D726B4DC0DF5D4756AF3541C078480CA74F6B4DC00B57D4E77E3541C0
29471292,LAT,LAT,C,AT Geografico,LAT ASCR 150/25mm2,PILAR                         ,"{""type"":""LineString"",""coordinates"":[[-58.83936066699,-34.4194503814868],[-58.8382936340462,-34.4179723705258]]}",0102000020E610000002000000B0229B2B706B4DC0EA63D38CB03541C02E56AF344D6B4DC021055F1E803541C0
29471293,LAT,LAT,C,AT Geografico,LAT ASCR 150/25mm2,PILAR                         ,"{""type"":""LineString"",""coordinates"":[[-58.8404818301757,-34.4208628623434],[-58.8394353361691,-34.4194133614035]]}",0102000020E6100000020000004FBE9AE8946B4DC0DAEE92D5DE3541C004FAF99D726B4DC0DF5D4756AF3541C0
29471294,LAT,LAT,C,AT Geografico,LAT ASCR 150/25mm2,PILAR                         ,"{""type"":""LineString"",""coordinates"":[[-58.8404071601313,-34.4208998830404],[-58.83936066699,-34.4194503814868]]}",0102000020E610000002000000470B3A76926B4DC04346200CE03541C0B0229B2B706B4DC0EA63D38CB03541C0
29471295,LAT,LAT,C,AT Geografico,LAT ASCR 150/25mm2,PILAR                         ,"{""type"":""LineString"",""coordinates"":[[-58.8415368974035,-34.4223268941835],[-58.8404818301757,-34.4208628623434]]}",0102000020E610000002000000D15C267BB76B4DC0AB5EC3CE0E3641C04FBE9AE8946B4DC0DAEE92D5DE3541C0
29471296,LAT,LAT,C,AT Geografico,LAT ASCR 150/25mm2,PILAR                         ,"{""type"":""LineString"",""coordinates"":[[-58.841459225717,-34.4223594004061],[-58.8404071601313,-34.4208998830404]]}",0102000020E61000000200000097AF97EFB46B4DC081F371DF0F3641C0470B3A76926B4DC04346200CE03541C0
29471297,LAT,LAT,C,AT Geografico,LAT ASCR 150/25mm2,PILAR                         ,"{""type"":""LineString"",""coordinates"":[[-58.8425189892563,-34.4238248734961],[-58.841459225717,-34.4223594004061]]}",0102000020E610000002000000AB8E88A9D76B4DC0D172B9E43F3641C097AF97EFB46B4DC081F371DF0F3641C0
29471298,LAT,LAT,C,AT Geografico,LAT ASCR 150/25mm2,PILAR                         ,"{""type"":""LineString"",""coordinates"":[[-58.8425936613669,-34.4237878520144],[-58.8415368974035,-34.4223268941835]]}",0102000020E6100000020000009BB1ED1BDA6B4DC0006C2AAE3E3641C0D15C267BB76B4DC0AB5EC3CE0E3641C0
29471299,LAT,LAT,C,AT Geografico,LAT ASCR 150/25mm2,PILAR                         ,"{""type"":""LineString"",""coordinates"":[[-58.8436952512948,-34.4253134162146],[-58.8425936613669,-34.4237878520144]]}",0102000020E610000002000000FD0CBC34FE6B4DC08E9886AB703641C09BB1ED1BDA6B4DC0006C2AAE3E3641C0
29471300,LAT,LAT,C,AT Geografico,LAT ASCR 150/25mm2,PILAR                         ,"{""type"":""LineString"",""coordinates"":[[-58.8436205785935,-34.4253504387961],[-58.8425189892563,-34.4238248734961]]}",0102000020E61000000200000059A555C2FB6B4DC0FDFB17E2713641C0AB8E88A9D76B4DC0D172B9E43F3641C0
29471301,LAT,LAT,C,AT Geografico,LAT ASCR 150/25mm2,PILAR                         ,"{""type"":""LineString"",""coordinates"":[[-58.8446975276558,-34.4267014464602],[-58.8436952512948,-34.4253134162146]]}",0102000020E6100000020000009225700C1F6C4DC0EAD92A279E3641C0FD0CBC34FE6B4DC08E9886AB703641C0
29471302,LAT,LAT,C,AT Geografico,LAT ASCR 150/25mm2,PILAR                         ,"{""type"":""LineString"",""coordinates"":[[-58.8446228541259,-34.4267384696296],[-58.8436205785935,-34.4253504387961]]}",0102000020E61000000200000069F6079A1C6C4DC08980BD5D9F3641C059A555C2FB6B4DC0FDFB17E2713641C0
29471303,LAT,LAT,C,AT Geografico,LAT ASCR 150/25mm2,PILAR                         ,"{""type"":""LineString"",""coordinates"":[[-58.845664191094,-34.4281857685101],[-58.8446228541259,-34.4267384696296]]}",0102000020E610000002000000CF1266B93E6C4DC0832E90CACE3641C069F6079A1C6C4DC08980BD5D9F3641C0
29471304,LAT,LAT,C,AT Geografico,LAT ASCR 150/25mm2,PILAR                         ,"{""type"":""LineString"",""coordinates"":[[-58.8457395185563,-34.4281496645173],[-58.8446975276558,-34.4267014464602]]}",0102000020E6100000020000002A914A31416C4DC09472B39BCD3641C09225700C1F6C4DC0EAD92A279E3641C0
29471305,LAT,LAT,C,AT Geografico,LAT ASCR 150/25mm2,PILAR                         ,"{""type"":""LineString"",""coordinates"":[[-58.8462071019828,-34.4289357053958],[-58.845664191094,-34.4281857685101]]}",0102000020E6100000020000005E54AA83506C4DC078617D5DE73641C0CF1266B93E6C4DC0832E90CACE3641C0
29471306,LAT,LAT,C,AT Geografico,LAT ASCR 150/25mm2,PILAR                         ,"{""type"":""LineString"",""coordinates"":[[-58.8462846955074,-34.4289030611895],[-58.8457395185563,-34.4281496645173]]}",0102000020E610000002000000A727910E536C4DC0497BA64BE63641C02A914A31416C4DC09472B39BCD3641C0
29471307,LAT,LAT,C,AT Geografico,LAT ASCR 150/25mm2,PILAR                         ,"{""type"":""LineString"",""coordinates"":[[-58.8469888846145,-34.4300143443811],[-58.8462071019828,-34.4289357053958]]}",0102000020E61000000200000056BFBB216A6C4DC0B9F6C4B50A3741C05E54AA83506C4DC078617D5DE73641C0
29471308,LAT,LAT,C,AT Geografico,LAT ASCR 150/25mm2,PILAR                         ,"{""type"":""LineString"",""coordinates"":[[-58.8470664788698,-34.4299816997074],[-58.8462846955074,-34.4289030611895]]}",0102000020E6100000020000004E24A4AC6C6C4DC0930FEDA3093741C0A727910E536C4DC0497BA64BE63641C0
29471309,LAT,LAT,C,AT Geografico,LAT ASCR 150/25mm2,PILAR                         ,"{""type"":""LineString"",""coordinates"":[[-58.8487419935888,-34.4309208858022],[-58.8470664788698,-34.4299816997074]]}",0102000020E610000002000000579AE093A36C4DC08DD7636A283741C04E24A4AC6C6C4DC0930FEDA3093741C0
29471310,LAT,LAT,C,AT Geografico,LAT ASCR 150/25mm2,PILAR                         ,"{""type"":""LineString"",""coordinates"":[[-58.8486972019082,-34.4309827083177],[-58.8469888846145,-34.4300143443811]]}",0102000020E6100000020000007E33231CA26C4DC0DFAEFE702A3741C056BFBB216A6C4DC0B9F6C4B50A3741C0
29471311,LAT,LAT,C,AT Geografico,LAT ASCR 150/25mm2,PILAR                         ,"{""type"":""LineString"",""coordinates"":[[-58.8503935785539,-34.4317188702223],[-58.8487419935888,-34.4309208858022]]}",0102000020E6100000020000000D4F60B2D96C4DC0E3555E90423741C0579AE093A36C4DC08DD7636A283741C0
29471312,LAT,LAT,C,AT Geografico,LAT ASCR 150/25mm2,PILAR                         ,"{""type"":""LineString"",""coordinates"":[[-58.850348787629,-34.4317806933509],[-58.8486972019082,-34.4309827083177]]}",0102000020E610000002000000A887A43AD86C4DC03B7EFA96443741C07E33231CA26C4DC0DFAEFE702A3741C0
29471313,LAT,LAT,C,AT Geografico,LAT ASCR 150/25mm2,PILAR                         ,"{""type"":""LineString"",""coordinates"":[[-58.8523347739109,-34.4327923350204],[-58.850348787629,-34.4317806933509]]}",0102000020E6100000020000006A984D4E196D4DC0A36F3EBD653741C0A887A43AD86C4DC03B7EFA96443741C0
29471314,LAT,LAT,C,AT Geografico,LAT ASCR 150/25mm2,PILAR                         ,"{""type"":""LineString"",""coordinates"":[[-58.852379564507,-34.4327305114314],[-58.8503935785539,-34.4317188702223]]}",0102000020E6100000020000000AAB08C61A6D4DC0264AA1B6633741C00D4F60B2D96C4DC0E3555E90423741C0
29471315,LAT,LAT,C,AT Geografico,LAT ASCR 150/25mm2,PILAR                         ,"{""type"":""LineString"",""coordinates"":[[-58.8541307560349,-34.4336856727071],[-58.8523347739109,-34.4327923350204]]}",0102000020E610000002000000C4D61728546D4DC0AA821A03833741C06A984D4E196D4DC0A36F3EBD653741C0
29471316,LAT,LAT,C,AT Geografico,LAT ASCR 150/25mm2,PILAR                         ,"{""type"":""LineString"",""coordinates"":[[-58.8541755458124,-34.4336238484519],[-58.852379564507,-34.4327305114314]]}",0102000020E6100000020000005327D19F556D4DC0F0EE7BFC803741C00AAB08C61A6D4DC0264AA1B6633741C0
29471317,LAT,LAT,C,AT Geografico,LAT ASCR 150/25mm2,PILAR                         ,"{""type"":""LineString"",""coordinates"":[[-58.855953102581,-34.4345076955788],[-58.8541755458124,-34.4336238484519]]}",0102000020E610000002000000643F0BDF8F6D4DC0862FBBF29D3741C05327D19F556D4DC0F0EE7BFC803741C0
29471318,LAT,LAT,C,AT Geografico,LAT ASCR 150/25mm2,PILAR                         ,"{""type"":""LineString"",""coordinates"":[[-58.8559083141435,-34.4345695207687],[-58.8541307560349,-34.4336856727071]]}",0102000020E6100000020000007ACF54678E6D4DC017C55BF99F3741C0C4D61728546D4DC0AA821A03833741C0
29471319,LAT,LAT,C,AT Geografico,LAT ASCR 150/25mm2,PILAR                         ,"{""type"":""LineString"",""coordinates"":[[-58.8577734905641,-34.4354130429175],[-58.855953102581,-34.4345076955788]]}",0102000020E6100000020000009AAC9085CB6D4DC089CA559DBB3741C0643F0BDF8F6D4DC0862FBBF29D3741C0
29471320,LAT,LAT,C,AT Geografico,LAT ASCR 150/25mm2,PILAR                         ,"{""type"":""LineString"",""coordinates"":[[-58.8577287029456,-34.4354748687823],[-58.8559083141435,-34.4345695207687]]}",0102000020E610000002000000F8FEDB0DCA6D4DC035D3F7A3BD3741C07ACF54678E6D4DC017C55BF99F3741C0
29471321,LAT,LAT,C,AT Geografico,LAT ASCR 150/25mm2,PILAR                         ,"{""type"":""LineString"",""coordinates"":[[-58.85951818659,-34.4362804853479],[-58.8577734905641,-34.4354130429175]]}",0102000020E61000000200000057DC22B1046E4DC0E739F809D83741C09AAC9085CB6D4DC089CA559DBB3741C0
29471322,LAT,LAT,C,AT Geografico,LAT ASCR 150/25mm2,PILAR                         ,"{""type"":""LineString"",""coordinates"":[[-58.8594733997568,-34.4363423118598],[-58.8577287029456,-34.4354748687823]]}",0102000020E61000000200000066DE6F39036E4DC040A69B10DA3741C0F8FEDB0DCA6D4DC035D3F7A3BD3741C0
29471323,LAT,LAT,C,AT Geografico,LAT ASCR 150/25mm2,PILAR                         ,"{""type"":""LineString"",""coordinates"":[[-58.8613274365514,-34.4371804205398],[-58.85951818659,-34.4362804853479]]}",0102000020E6100000020000005C9139FA3F6E4DC0BF552C87F53741C057DC22B1046E4DC0E739F809D83741C0
29471324,LAT,LAT,C,AT Geografico,LAT ASCR 150/25mm2,PILAR                         ,"{""type"":""LineString"",""coordinates"":[[-58.8612826505323,-34.4372422477225],[-58.8594733997568,-34.4363423118598]]}",0102000020E610000002000000065388823E6E4DC0E432D18DF73741C066DE6F39036E4DC040A69B10DA3741C0
29471325,LAT,LAT,C,AT Geografico,LAT ASCR 150/25mm2,PILAR                         ,"{""type"":""LineString"",""coordinates"":[[-58.8630297520375,-34.4380269197397],[-58.8613274365514,-34.4371804205398]]}",0102000020E610000002000000EE3C48C2776E4DC055861F44113841C05C9139FA3F6E4DC0BF552C87F53741C0
29471326,LAT,LAT,C,AT Geografico,LAT ASCR 150/25mm2,PILAR                         ,"{""type"":""LineString"",""coordinates"":[[-58.8629849667848,-34.4380887475535],[-58.8612826505323,-34.4372422477225]]}",0102000020E610000002000000E0A3984A766E4DC078BEC54A133841C0065388823E6E4DC0E432D18DF73741C0
29471327,LAT,LAT,C,AT Geografico,LAT ASCR 150/25mm2,PILAR                         ,"{""type"":""LineString"",""coordinates"":[[-58.8649005225848,-34.4390424367501],[-58.8629849667848,-34.4380887475535]]}",0102000020E610000002000000C865710FB56E4DC0E9B2E58A323841C0E0A3984A766E4DC078BEC54A133841C0
29471328,LAT,LAT,C,AT Geografico,LAT ASCR 150/25mm2,PILAR                         ,"{""type"":""LineString"",""coordinates"":[[-58.8649453069866,-34.4389806082261],[-58.8630297520375,-34.4380269197397]]}",0102000020E6100000020000000A2B1F87B66E4DC067F43D84303841C0EE3C48C2776E4DC055861F44113841C0
29471329,LAT,LAT,C,AT Geografico,LAT ASCR 150/25mm2,PILAR                         ,"{""type"":""LineString"",""coordinates"":[[-58.8667662561077,-34.4399748076839],[-58.8649005225848,-34.4390424367501]]}",0102000020E61000000200000022A15932F26E4DC080083118513841C0C865710FB56E4DC0E9B2E58A323841C0
29471330,LAT,LAT,C,AT Geografico,LAT ASCR 150/25mm2,PILAR                         ,"{""type"":""LineString"",""coordinates"":[[-58.8668110402122,-34.4399129787438],[-58.8649453069866,-34.4389806082261]]}",0102000020E610000002000000F6C206AAF36E4DC0326588114F3841C00A2B1F87B66E4DC067F43D84303841C0
29471331,LAT,LAT,C,AT Geografico,LAT ASCR 150/25mm2,PILAR                         ,"{""type"":""LineString"",""coordinates"":[[-58.8687898643521,-34.4408963312929],[-58.8668110402122,-34.4399129787438]]}",0102000020E6100000020000008D3E9B81346F4DC029EA7D4A6F3841C0F6C206AAF36E4DC0326588114F3841C0
29471332,LAT,LAT,C,AT Geografico,LAT ASCR 150/25mm2,PILAR                         ,"{""type"":""LineString"",""coordinates"":[[-58.8687450518397,-34.4409581463993],[-58.8667662561077,-34.4399748076839]]}",0102000020E610000002000000491BB109336F4DC04ED80851713841C022A15932F26E4DC080083118513841C0
