id,descripcion,tipo,clasificacion,tipo_red,jurisdiccion,geojson,geom
18083101,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,PILAR                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.7953122587382,-34.4392497496139]}",0101000020E6100000B6B1C6CACC654DC011AFF655393841C0
18083102,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,PILAR                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.7933332680725,-34.4395533605196]}",0101000020E61000009A99CCF18B654DC0AB23D648433841C0
18083103,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,PILAR                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.7913986364143,-34.4398501431853]}",0101000020E6100000CCBFEE8C4C654DC09B0F6E024D3841C0
18083106,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,PILAR                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.7856976631092,-34.4407244879358]}",0101000020E61000007ECCB3BD91644DC07E1DF7A8693841C0
18083107,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,PILAR                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.7837987898393,-34.4410156297991]}",0101000020E61000008680CC8453644DC08E813D33733841C0
18083110,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,PILAR                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.7817784421846,-34.462548830042]}",0101000020E610000050F3E45011644DC0B5EAD0CC343B41C0
18083112,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,PILAR                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.8384074188088,-34.3968623363868]}",0101000020E6100000F7402EEF506B4DC0D4E59162CC3241C0
18083113,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,PILAR                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.8382395676929,-34.3985647250942]}",0101000020E610000023BA246F4B6B4DC038CF3D2B043341C0
18083114,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,PILAR                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.8381358893517,-34.4002182219645]}",0101000020E6100000492F6D09486B4DC0E34CC7593A3341C0
18083115,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,PILAR                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.838058483915,-34.4019156105082]}",0101000020E610000069461A80456B4DC0377181F8713341C0
18083116,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,PILAR                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.8379684608079,-34.4037410907133]}",0101000020E6100000E81FEF8C426B4DC01855BEC9AD3341C0
18083117,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,PILAR                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.8378839112524,-34.405374090282]}",0101000020E61000003756AEC73F6B4DC01734564CE33341C0
18083118,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,PILAR                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.8378055200066,-34.4070462356864]}",0101000020E6100000126B16363D6B4DC0D71D4F171A3441C0
18083119,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,PILAR                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.837713860742,-34.4089030161662]}",0101000020E61000007BA531353A6B4DC0B6D51CEF563441C0
18083120,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,PILAR                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.8376370322634,-34.4107446419008]}",0101000020E6100000B3BEB5B0376B4DC04AFCC947933441C0
18083121,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,PILAR                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.8375496069058,-34.4124854698717]}",0101000020E6100000133855D3346B4DC04496E952CC3441C0
18083122,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,PILAR                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.8374565516418,-34.4142963741928]}",0101000020E6100000A98FBAC6316B4DC03601E1A9073541C0
18083123,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,PILAR                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.8374023586468,-34.4153509518191]}",0101000020E610000097FD1F00306B4DC0703651382A3541C0
18083124,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,PILAR                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.8383309682027,-34.4179538608029]}",0101000020E6100000C7D3DD6D4E6B4DC054B119837F3541C0
18083125,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,PILAR                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.8393980015877,-34.419431871451]}",0101000020E6100000D092CA64716B4DC022648DF1AF3541C0
18083126,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,PILAR                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.8404444951616,-34.4208813726978]}",0101000020E610000042696AAF936B4DC0CB9DD970DF3541C0
18083128,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,PILAR                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.8425563253197,-34.4238063627611]}",0101000020E61000009B24BBE2D86B4DC0A7F271493F3641C0
18083129,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,PILAR                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.8436579149523,-34.4253319275113]}",0101000020E6100000A2DD88FBFC6B4DC0844DCF46713641C0
18083130,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,PILAR                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.844660190899,-34.4267199580508]}",0101000020E610000077123CD31D6C4DC0783074C29E3641C0
18083131,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,PILAR                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.8487195977568,-34.4309517970623]}",0101000020E610000081EB01D8A26C4DC07944B16D293741C0
18083134,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,PILAR                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.854153150932,-34.4336547605818]}",0101000020E6100000A383F4E3546D4DC0113ACBFF813741C0
18083135,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,PILAR                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.8559307083706,-34.434538608176]}",0101000020E6100000080C30238F6D4DC0917B0BF69E3741C0
18083136,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,PILAR                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.8577510967632,-34.4354439558522]}",0101000020E6100000615AB6C9CA6D4DC022D0A6A0BC3741C0
18083137,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,PILAR                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.8594957931818,-34.4363113986061]}",0101000020E6100000F66149F5036E4DC055F1490DD93741C0
18083138,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,PILAR                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.8613050435502,-34.4372113341334]}",0101000020E6100000C9F6603E3F6E4DC093C57E8AF63741C0
18083139,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,PILAR                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.8630073594195,-34.4380578336489]}",0101000020E610000000757006776E4DC0A8A37247123841C0
18083144,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,PILAR                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.8751610800098,-34.4438231976293]}",0101000020E6100000EAAF3C4705704DC00D83D332CF3841C0
18083146,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,PILAR                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.8785249213827,-34.444382598161]}",0101000020E6100000A9072F8173704DC0A5016B87E13841C0
18083148,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,PILAR                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.8825058744242,-34.4450630386275]}",0101000020E61000000097D6F3F5704DC01EC85DD3F73841C0
18083149,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,PILAR                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.8846986618117,-34.4454377788074]}",0101000020E6100000F0A545CE3D714DC0B830EA1A043941C0
18083150,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,PILAR                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.8868272658367,-34.4458015095974]}",0101000020E61000001EFC4B8E83714DC03C1D1C06103941C0
18083151,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,PILAR                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.888944437097,-34.4461632470648]}",0101000020E61000007AA56AEEC8714DC00C6995E01B3941C0
18083154,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,PILAR                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.8976647251977,-34.4476527677974]}",0101000020E6100000A3BF7EADE6724DC0B3D396AF4C3941C0
18083155,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,PILAR                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.8995244712904,-34.4479704570653]}",0101000020E61000006B122D9E23734DC0BB558F18573941C0
18083156,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,PILAR                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.9015896722,-34.4483230961122]}",0101000020E61000005041564A67734DC0F6EBB5A6623941C0
18083158,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,PILAR                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.9067766987908,-34.4492129784533]}",0101000020E6100000660A454211744DC0A1B295CF7F3941C0
18083159,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,PILAR                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.9087011909643,-34.4495279346162]}",0101000020E61000009383145250744DC053E8A0218A3941C0
18083160,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,PILAR                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.9107856461601,-34.4498687928728]}",0101000020E61000003EF6C19F94744DC09570F44C953941C0
18083161,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,PILAR                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.9128599763636,-34.4502086947289]}",0101000020E61000008C278098D8744DC0241E4270A03941C0
18083162,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,PILAR                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.9146116200044,-34.4504407309189]}",0101000020E6100000F73A5AFE11754DC0A40AB80AA83941C0
18083163,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,PILAR                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.916313629596,-34.4506476728944]}",0101000020E610000036FFD7C349754DC0C98CACD2AE3941C0
18083164,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,PILAR                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.9182103420798,-34.4508782591546]}",0101000020E6100000790A9FEA87754DC0F2C5F860B63941C0
18083165,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,PILAR                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.9204932228418,-34.4511531801828]}",0101000020E6100000C825D0B8D2754DC0892F2D63BF3941C0
18083166,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,PILAR                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.9226799502761,-34.4514215152493]}",0101000020E61000002F8E69601A764DC06B5A222EC83941C0
18083167,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,PILAR                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.9250079793977,-34.4517027607897]}",0101000020E6100000B40656A966764DC06C8D6465D13941C0
18083168,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,PILAR                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.9271449257596,-34.4519640385627]}",0101000020E61000001F6557AFAC764DC01F4C26F5D93941C0
18083169,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,PILAR                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.929443612021,-34.4522432776312]}",0101000020E6100000958D1E02F8764DC081A1931BE33941C0
18083170,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,PILAR                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.9315254840339,-34.4524958296997]}",0101000020E61000007DA8203A3C774DC083112362EB3941C0
18083172,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,PILAR                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.937119143022,-34.4515366702084]}",0101000020E610000018DE2385F3774DC0ACBE1FF4CB3941C0
18083180,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,PILAR                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.946122938546,-34.4400452305435]}",0101000020E61000007486738E1A794DC0FBF8F066533841C0
18083186,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,PILAR                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.9480510925626,-34.4287102870449]}",0101000020E61000002FBFFABC59794DC08A288BFADF3641C0
18083187,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,PILAR                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.948226698725,-34.4269691845073]}",0101000020E6100000E21B127E5F794DC0E4ED1DEDA63641C0
18083188,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,PILAR                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.9484644644421,-34.424611649839]}",0101000020E61000003D19984867794DC08BC7AEAC593641C0
18083190,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,PILAR                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.9502865762069,-34.4213723975726]}",0101000020E61000007B5193FDA2794DC07681DD87EF3541C0
18083191,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,PILAR                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.9518120355124,-34.420509401149]}",0101000020E6100000843B0EFAD4794DC03BCC8640D33541C0
18083192,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,PILAR                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.9533274084698,-34.4196520739214]}",0101000020E61000000EE1ECA1067A4DC06E98BE28B73541C0
18083261,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,TIGRE                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.7140133686029,-34.4285991804643]}",0101000020E61000002F8741CA645B4DC0E0978356DC3641C0
18083263,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,TIGRE                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.7152552340723,-34.426617804751]}",0101000020E61000000C51C77B8D5B4DC002A687699B3641C0
18083264,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,TIGRE                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.7162334135978,-34.4253260751057]}",0101000020E610000037DA5789AD5B4DC0875BB715713641C0
18083265,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,TIGRE                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.7172299178485,-34.4240115664594]}",0101000020E6100000A76FA030CE5B4DC0D588D102463641C0
18083266,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,TIGRE                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.7182657875673,-34.4226467679664]}",0101000020E6100000FCB72122F05B4DC087160F4A193641C0
18083267,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,TIGRE                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.7194211374012,-34.4211191154231]}",0101000020E61000003A98E8FD155C4DC03C3B2E3BE73541C0
18083268,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,TIGRE                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.7204979020167,-34.4196973166374]}",0101000020E6100000CFFF7646395C4DC09C9644A4B83541C0
18083269,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,TIGRE                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.7215599378837,-34.418294908015]}",0101000020E61000003CA877135C5C4DC0000103B08A3541C0
18083272,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,TIGRE                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.7248437534593,-34.41402867934]}",0101000020E6100000A2E81BAEC75C4DC083AF4AE4FE3441C0
18083273,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,TIGRE                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.7257999248196,-34.4128258652996]}",0101000020E61000000C450E03E75C4DC0D3335B7AD73441C0
18083274,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,TIGRE                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.7266494446178,-34.4117571771934]}",0101000020E61000001F2558D9025D4DC02CF88C75B43441C0
18083275,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,TIGRE                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.7275787479236,-34.4105880831471]}",0101000020E61000005ECCE74C215D4DC0429F7A268E3441C0
18083276,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,TIGRE                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.7285503760704,-34.4093671089781]}",0101000020E6100000FB5A8323415D4DC03D8F3424663441C0
18083279,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,TIGRE                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.7313754127061,-34.40573760985]}",0101000020E6100000E455A3B59D5D4DC00988C235EF3341C0
18083280,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,TIGRE                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.7323757048687,-34.4044683838892]}",0101000020E6100000E865B27CBE5D4DC0F788B89EC53341C0
18083281,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,TIGRE                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.7333068460552,-34.4032868574667]}",0101000020E6100000B6DEACFFDC5D4DC0F6DC5BE79E3341C0
18083282,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,ESCOBAR                                                                                                                                      ,"{""type"":""Point"",""coordinates"":[-58.734318756486,-34.402002795709]}",0101000020E610000033F93128FE5D4DC0473CDED3743341C0
18083283,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,ESCOBAR                                                                                                                                      ,"{""type"":""Point"",""coordinates"":[-58.7355695626573,-34.4004155175604]}",0101000020E6100000EEC5B724275E4DC0CE5DD0D0403341C0
18083284,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,ESCOBAR                                                                                                                                      ,"{""type"":""Point"",""coordinates"":[-58.7364653650365,-34.3992786959351]}",0101000020E6100000F3BB407F445E4DC0F68376901B3341C0
18083285,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,ESCOBAR                                                                                                                                      ,"{""type"":""Point"",""coordinates"":[-58.7375009042238,-34.3979644918454]}",0101000020E6100000AC34FC6D665E4DC0FEB81E80F03241C0
18083288,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,ESCOBAR                                                                                                                                      ,"{""type"":""Point"",""coordinates"":[-58.7400983599058,-34.3943775992229]}",0101000020E610000036CF058BBB5E4DC0F57715F77A3241C0
18083289,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,ESCOBAR                                                                                                                                      ,"{""type"":""Point"",""coordinates"":[-58.7412496121088,-34.3929403101038]}",0101000020E610000007176D44E15E4DC083963ADE4B3241C0
18083290,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,ESCOBAR                                                                                                                                      ,"{""type"":""Point"",""coordinates"":[-58.742392020229,-34.3915140014397]}",0101000020E6100000EDD8A3B3065F4DC0040E7C211D3241C0
18083291,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,ESCOBAR                                                                                                                                      ,"{""type"":""Point"",""coordinates"":[-58.7433184071751,-34.3903573528469]}",0101000020E61000007CAABC0E255F4DC07E1DD03AF73141C0
18083292,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,ESCOBAR                                                                                                                                      ,"{""type"":""Point"",""coordinates"":[-58.7443375670274,-34.3890848256627]}",0101000020E610000094C81174465F4DC0A8CB1488CD3141C0
18083293,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,ESCOBAR                                                                                                                                      ,"{""type"":""Point"",""coordinates"":[-58.7453774460571,-34.3877863785367]}",0101000020E6100000E6FE3487685F4DC01AD3EAFBA23141C0
18083294,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,ESCOBAR                                                                                                                                      ,"{""type"":""Point"",""coordinates"":[-58.7465551590018,-34.3863157639916]}",0101000020E61000004D49941E8F5F4DC0F62282CB723141C0
18083295,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,ESCOBAR                                                                                                                                      ,"{""type"":""Point"",""coordinates"":[-58.7472416013388,-34.3854585710837]}",0101000020E6100000F9FADF9CA55F4DC04062DAB4563141C0
18083296,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,ESCOBAR                                                                                                                                      ,"{""type"":""Point"",""coordinates"":[-58.748592486696,-34.383771592738]}",0101000020E6100000FC31ECE0D15F4DC0CCF8736D1F3141C0
18083298,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,ESCOBAR                                                                                                                                      ,"{""type"":""Point"",""coordinates"":[-58.7502722796681,-34.3815689116225]}",0101000020E610000091220CEC08604DC05D4B0640D73041C0
18083301,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,ESCOBAR                                                                                                                                      ,"{""type"":""Point"",""coordinates"":[-58.7531527622446,-34.3781987055565]}",0101000020E6100000C75D494F67604DC0A0E0AFD0683041C0
18083305,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,ESCOBAR                                                                                                                                      ,"{""type"":""Point"",""coordinates"":[-58.7581024551608,-34.375151511792]}",0101000020E61000006CF7518009614DC08118F9F6043041C0
18083306,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,ESCOBAR                                                                                                                                      ,"{""type"":""Point"",""coordinates"":[-58.7597965645769,-34.3744664294361]}",0101000020E61000004C3C8A0341614DC061F01584EE2F41C0
18083308,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,ESCOBAR                                                                                                                                      ,"{""type"":""Point"",""coordinates"":[-58.7621736892976,-34.3741103734615]}",0101000020E6100000D4B34EE88E614DC0418E45D9E22F41C0
18083309,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,ESCOBAR                                                                                                                                      ,"{""type"":""Point"",""coordinates"":[-58.7640157221743,-34.3750129633392]}",0101000020E61000002C2F6644CB614DC0148FBE6C003041C0
18083310,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,ESCOBAR                                                                                                                                      ,"{""type"":""Point"",""coordinates"":[-58.7655826764857,-34.3757807289299]}",0101000020E6100000F9F1F69CFE614DC0469C3A95193041C0
18083312,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,ESCOBAR                                                                                                                                      ,"{""type"":""Point"",""coordinates"":[-58.7687728707353,-34.3773437342108]}",0101000020E610000016EE402667624DC093E4AACC4C3041C0
18083313,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,ESCOBAR                                                                                                                                      ,"{""type"":""Point"",""coordinates"":[-58.7705422475694,-34.3782105632083]}",0101000020E610000098BFDC20A1624DC098FD2734693041C0
18083314,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,ESCOBAR                                                                                                                                      ,"{""type"":""Point"",""coordinates"":[-58.7721535444443,-34.3789999103814]}",0101000020E6100000807066EDD5624DC03623AE11833041C0
18083315,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,ESCOBAR                                                                                                                                      ,"{""type"":""Point"",""coordinates"":[-58.7737540792149,-34.37978395003]}",0101000020E6100000EDAFA85F0A634DC05876AEC29C3041C0
18083316,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,ESCOBAR                                                                                                                                      ,"{""type"":""Point"",""coordinates"":[-58.7754125259848,-34.3805938496121]}",0101000020E6100000BB01B8B740634DC03F929C4CB73041C0
18083317,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,ESCOBAR                                                                                                                                      ,"{""type"":""Point"",""coordinates"":[-58.7770420411081,-34.3813944839444]}",0101000020E61000008E16151D76634DC041B5D188D13041C0
18083318,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,ESCOBAR                                                                                                                                      ,"{""type"":""Point"",""coordinates"":[-58.7785659251231,-34.3821408738236]}",0101000020E61000008017590CA8634DC0BEC4FDFDE93041C0
18083319,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,ESCOBAR                                                                                                                                      ,"{""type"":""Point"",""coordinates"":[-58.7801515486287,-34.3829139977029]}",0101000020E61000005CA48501DC634DC043A86C53033141C0
18083321,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,ESCOBAR                                                                                                                                      ,"{""type"":""Point"",""coordinates"":[-58.7836966063097,-34.384654056396]}",0101000020E6100000130B9F2B50644DC0473F18583C3141C0
18083322,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,ESCOBAR                                                                                                                                      ,"{""type"":""Point"",""coordinates"":[-58.7852948834441,-34.3854362979307]}",0101000020E6100000E10DF18A84644DC0E22603FA553141C0
18083323,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,ESCOBAR                                                                                                                                      ,"{""type"":""Point"",""coordinates"":[-58.7868925679937,-34.3862186527152]}",0101000020E6100000D07F4AE5B8644DC02A42E19C6F3141C0
18083324,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,ESCOBAR                                                                                                                                      ,"{""type"":""Point"",""coordinates"":[-58.7886596064013,-34.3870838958936]}",0101000020E6100000BA9548CCF2644DC0EDD510F78B3141C0
18083325,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,ESCOBAR                                                                                                                                      ,"{""type"":""Point"",""coordinates"":[-58.7903777007869,-34.3879251321079]}",0101000020E6100000072FB4182B654DC099D9DD87A73141C0
18083326,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,ESCOBAR                                                                                                                                      ,"{""type"":""Point"",""coordinates"":[-58.7921090677236,-34.3887728259547]}",0101000020E61000006D5E76D463654DC04186D64EC33141C0
18083327,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,ESCOBAR                                                                                                                                      ,"{""type"":""Point"",""coordinates"":[-58.7937033759268,-34.3895533780726]}",0101000020E61000004E2A7D1298654DC0236F95E2DC3141C0
18083328,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,ESCOBAR                                                                                                                                      ,"{""type"":""Point"",""coordinates"":[-58.795373404874,-34.3903709645913]}",0101000020E61000006605B5CBCE654DC0281DFFACF73141C0
18083329,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,ESCOBAR                                                                                                                                      ,"{""type"":""Point"",""coordinates"":[-58.7970643130531,-34.3911987337689]}",0101000020E610000097AF123406664DC017E3D3CC123241C0
18083330,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,ESCOBAR                                                                                                                                      ,"{""type"":""Point"",""coordinates"":[-58.7987096008482,-34.3920029269387]}",0101000020E61000007952BF1D3C664DC0AA91E3262D3241C0
18083331,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,ESCOBAR                                                                                                                                      ,"{""type"":""Point"",""coordinates"":[-58.8005816063824,-34.3929212721712]}",0101000020E61000008298447579664DC063F0863E4B3241C0
